Assets under management,Brokers,City,Cost ratio,Date,Educational qualifications,Gender,ID,Insurer,People,Policy tenuer,Premium,Premium 1,Profitability,Sahreholding pattern,Stakeholder,Age,Calculation1,Calculation2,Value Created,Zero
Equity,Puja,Goa,Opex ratio,13-12-2015,CA/CS,Female,15111.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39711981.4285714,39711981.4285714,39711981.4285714,0
Equity,Puja,Goa,Opex ratio,20-12-2015,CA/CS,Female,15122.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39746397.4285714,39746397.4285714,39746397.4285714,0
Equity,Puja,Goa,Opex ratio,30-12-2015,CA/CS,Female,15137.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39795563.1428571,39795563.1428571,39795563.1428571,0
Equity,Puja,Goa,Opex ratio,06-01-2016,CA/CS,Female,15147.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39829979.1428571,39829979.1428571,39829979.1428571,0
Equity,Puja,Goa,Opex ratio,13-01-2016,CA/CS,Female,15158.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39864395.1428571,39864395.1428571,39864395.1428571,0
Equity,Puja,Goa,Opex ratio,23-01-2016,CA/CS,Female,15173.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39913560.8571428,39913560.8571428,39913560.8571428,0
Equity,Puja,Goa,Opex ratio,30-01-2016,CA/CS,Female,15183.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39947976.8571428,39947976.8571428,39947976.8571428,0
Equity,Puja,Goa,Opex ratio,06-02-2016,CA/CS,Female,15194.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,39982392.8571428,39982392.8571428,39982392.8571428,0
Equity,Puja,Goa,Opex ratio,16-02-2016,CA/CS,Female,15209.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40031558.5714286,40031558.5714286,40031558.5714286,0
Equity,Puja,Goa,Opex ratio,23-02-2016,CA/CS,Female,15219.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40065974.5714286,40065974.5714286,40065974.5714286,0
Equity,Puja,Goa,Opex ratio,01-03-2016,CA/CS,Female,15230.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40100390.5714286,40100390.5714286,40100390.5714286,0
Equity,Puja,Goa,Opex ratio,11-03-2016,CA/CS,Female,15245.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40149556.2857143,40149556.2857143,40149556.2857143,0
Equity,Puja,Goa,Opex ratio,18-03-2016,CA/CS,Female,15255.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40183972.2857143,40183972.2857143,40183972.2857143,0
Equity,Puja,Goa,Opex ratio,25-03-2016,CA/CS,Female,15266.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40218388.2857143,40218388.2857143,40218388.2857143,0
Equity,Puja,Goa,Opex ratio,04-04-2016,CA/CS,Female,15281.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40267554,40267554,40267554,0
Equity,Puja,Goa,Opex ratio,11-04-2016,CA/CS,Female,15291.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40301970,40301970,40301970,0
Equity,Puja,Goa,Opex ratio,18-04-2016,CA/CS,Female,15302.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40336386,40336386,40336386,0
Equity,Puja,Goa,Opex ratio,28-04-2016,CA/CS,Female,15317.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40385551.7142857,40385551.7142857,40385551.7142857,0
Equity,Puja,Goa,Opex ratio,05-05-2016,CA/CS,Female,15327.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40419967.7142857,40419967.7142857,40419967.7142857,0
Equity,Puja,Goa,Opex ratio,12-05-2016,CA/CS,Female,15338.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40454383.7142857,40454383.7142857,40454383.7142857,0
Equity,Puja,Goa,Opex ratio,22-05-2016,CA/CS,Female,15353.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40503549.4285714,40503549.4285714,40503549.4285714,0
Equity,Puja,Goa,Opex ratio,29-05-2016,CA/CS,Female,15363.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40537965.4285714,40537965.4285714,40537965.4285714,0
Equity,Puja,Goa,Opex ratio,05-06-2016,CA/CS,Female,15374.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40572381.4285714,40572381.4285714,40572381.4285714,0
Equity,Puja,Goa,Opex ratio,15-06-2016,CA/CS,Female,15389.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40621547.1428571,40621547.1428571,40621547.1428571,0
Equity,Puja,Goa,Opex ratio,22-06-2016,CA/CS,Female,15399.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40655963.1428571,40655963.1428571,40655963.1428571,0
Equity,Puja,Goa,Opex ratio,29-06-2016,CA/CS,Female,15410.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40690379.1428571,40690379.1428571,40690379.1428571,0
Equity,Puja,Goa,Opex ratio,09-07-2016,CA/CS,Female,15425.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40739544.8571428,40739544.8571428,40739544.8571428,0
Equity,Puja,Goa,Opex ratio,16-07-2016,CA/CS,Female,15435.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40773960.8571428,40773960.8571428,40773960.8571428,0
Equity,Puja,Goa,Opex ratio,23-07-2016,CA/CS,Female,15446.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40808376.8571428,40808376.8571428,40808376.8571428,0
Equity,Puja,Goa,Opex ratio,02-08-2016,CA/CS,Female,15461.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,50,40857542.5714286,40857542.5714286,40857542.5714286,0
Equity,Puja,Mangalore,Opex ratio,27-11-2021,CA/CS,Female,12854.333333332,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32312541.4285714,32312541.4285714,32312541.4285714,0
Equity,Puja,Mangalore,Opex ratio,07-12-2021,CA/CS,Female,12869.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32361707.1428571,32361707.1428571,32361707.1428571,0
Equity,Puja,Mysure,Opex ratio,14-12-2021,CA/CS,Female,12879.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32396123.1428571,32396123.1428571,32396123.1428571,0
Equity,Puja,Mysure,Opex ratio,21-12-2021,CA/CS,Female,12890.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32430539.1428571,32430539.1428571,32430539.1428571,0
Equity,Puja,Mysure,Opex ratio,31-12-2021,CA/CS,Female,12905.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32479704.8571428,32479704.8571428,32479704.8571428,0
Equity,Puja,Mysure,Opex ratio,07-01-2022,CA/CS,Female,12915.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32514120.8571428,32514120.8571428,32514120.8571428,0
Equity,Puja,Mysure,Opex ratio,14-01-2022,CA/CS,Female,12926.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32548536.8571428,32548536.8571428,32548536.8571428,0
Equity,Puja,Mysure,Opex ratio,24-01-2022,CA/CS,Female,12941.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32597702.5714286,32597702.5714286,32597702.5714286,0
Equity,Puja,Mysure,Opex ratio,31-01-2022,CA/CS,Female,12951.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32632118.5714286,32632118.5714286,32632118.5714286,0
Equity,Puja,Mysure,Opex ratio,07-02-2022,CA/CS,Female,12962.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32666534.5714286,32666534.5714286,32666534.5714286,0
Equity,Puja,Mysure,Opex ratio,17-02-2022,CA/CS,Female,12977.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32715700.2857143,32715700.2857143,32715700.2857143,0
Equity,Puja,Mysure,Opex ratio,24-02-2022,CA/CS,Female,12987.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32750116.2857143,32750116.2857143,32750116.2857143,0
Equity,Puja,Mysure,Opex ratio,03-03-2022,CA/CS,Female,12998.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32784532.2857143,32784532.2857143,32784532.2857143,0
Equity,Puja,Mysure,Opex ratio,13-03-2022,CA/CS,Female,13013.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32833698,32833698,32833698,0
Equity,Puja,Mysure,Opex ratio,20-03-2022,CA/CS,Female,13023.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32868114,32868114,32868114,0
Equity,Puja,Mysure,Opex ratio,27-03-2022,CA/CS,Female,13034.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32902530,32902530,32902530,0
Equity,Puja,Mysure,Opex ratio,06-04-2022,CA/CS,Female,13049.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32951695.7142857,32951695.7142857,32951695.7142857,0
Equity,Puja,Mysure,Opex ratio,13-04-2022,CA/CS,Female,13059.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,32986111.7142857,32986111.7142857,32986111.7142857,0
Equity,Puja,Mysure,Opex ratio,20-04-2022,CA/CS,Female,13070.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33020527.7142857,33020527.7142857,33020527.7142857,0
Equity,Puja,Mysure,Opex ratio,30-04-2022,CA/CS,Female,13085.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33069693.4285714,33069693.4285714,33069693.4285714,0
Equity,Puja,Mysure,Opex ratio,07-05-2022,CA/CS,Female,13095.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33104109.4285714,33104109.4285714,33104109.4285714,0
Equity,Puja,Mysure,Opex ratio,14-05-2022,CA/CS,Female,13106.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33138525.4285714,33138525.4285714,33138525.4285714,0
Equity,Puja,Mysure,Opex ratio,24-05-2022,CA/CS,Female,13121.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33187691.1428571,33187691.1428571,33187691.1428571,0
Equity,Puja,Mysure,Opex ratio,31-05-2022,CA/CS,Female,13131.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33222107.1428571,33222107.1428571,33222107.1428571,0
Equity,Puja,Mysure,Opex ratio,07-06-2022,CA/CS,Female,13142.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33256523.1428571,33256523.1428571,33256523.1428571,0
Equity,Puja,Mysure,Opex ratio,17-06-2022,CA/CS,Female,13157.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33305688.8571428,33305688.8571428,33305688.8571428,0
Equity,Puja,Mysure,Opex ratio,24-06-2022,CA/CS,Female,13167.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33340104.8571428,33340104.8571428,33340104.8571428,0
Equity,Puja,Mysure,Opex ratio,01-07-2022,CA/CS,Female,13178.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33374520.8571428,33374520.8571428,33374520.8571428,0
Equity,Puja,Mysure,Opex ratio,11-07-2022,CA/CS,Female,13193.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33423686.5714286,33423686.5714286,33423686.5714286,0
Equity,Puja,Mysure,Opex ratio,18-07-2022,CA/CS,Female,13203.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33458102.5714286,33458102.5714286,33458102.5714286,0
Equity,Puja,Mysure,Opex ratio,25-07-2022,CA/CS,Female,13214.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33492518.5714286,33492518.5714286,33492518.5714286,0
Equity,Puja,Mysure,Opex ratio,04-08-2022,CA/CS,Female,13229.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33541684.2857143,33541684.2857143,33541684.2857143,0
Equity,Puja,Mysure,Opex ratio,11-08-2022,CA/CS,Female,13239.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33576100.2857143,33576100.2857143,33576100.2857143,0
Equity,Puja,Mysure,Opex ratio,18-08-2022,CA/CS,Female,13250.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33610516.2857143,33610516.2857143,33610516.2857143,0
Equity,Puja,Mysure,Opex ratio,28-08-2022,CA/CS,Female,13265.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33659682,33659682,33659682,0
Equity,Puja,Mysure,Opex ratio,04-09-2022,CA/CS,Female,13275.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33694098,33694098,33694098,0
Equity,Puja,Mysure,Opex ratio,11-09-2022,CA/CS,Female,13286.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33728514,33728514,33728514,0
Equity,Puja,Mysure,Opex ratio,21-09-2022,CA/CS,Female,13301.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33777679.7142857,33777679.7142857,33777679.7142857,0
Equity,Puja,Mysure,Opex ratio,28-09-2022,CA/CS,Female,13311.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33812095.7142857,33812095.7142857,33812095.7142857,0
Equity,Puja,Mysure,Opex ratio,05-10-2022,CA/CS,Female,13322.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33846511.7142857,33846511.7142857,33846511.7142857,0
Equity,Puja,Mysure,Opex ratio,15-10-2022,CA/CS,Female,13337.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33895677.4285714,33895677.4285714,33895677.4285714,0
Equity,Puja,Mysure,Opex ratio,22-10-2022,CA/CS,Female,13347.833333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33930093.4285714,33930093.4285714,33930093.4285714,0
Equity,Puja,Mysure,Opex ratio,29-10-2022,CA/CS,Female,13358.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,33964509.4285714,33964509.4285714,33964509.4285714,0
Equity,Puja,Mysure,Opex ratio,08-11-2022,CA/CS,Female,13373.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,34013675.1428571,34013675.1428571,34013675.1428571,0
Equity,Rita,Goa,Opex ratio,01-01-2014,CA/CS,Female,14045.333333331,Bancassurance partners,Employee adoption,Less than 1 year,Indivisual rated,Single premium,Net worth,FII,People,15,36216299.1428571,36216299.1428571,36216299.1428571,0
